0 | 1 | 290 
1 | 1 | 291 
2 | 1 | 289 
3 | 1 | 289 
4 | 1 | 289 
5 | 1 | 290 
6 | 1 | 291 
7 | 1 | 288 
8 | 2 | 290 291 
9 | 2 | 289 291 
10 | 1 | 288 
11 | 1 | 290 
12 | 1 | 291 
13 | 1 | 290 
14 | 1 | 289 
15 | 2 | 291 290 
16 | 1 | 289 
17 | 1 | 291 
18 | 1 | 290 
19 | 3 | 288 290 291 
20 | 1 | 290 
21 | 1 | 290 
22 | 1 | 291 
23 | 1 | 289 
24 | 1 | 288 
25 | 1 | 290 
26 | 1 | 289 
27 | 1 | 288 
28 | 2 | 290 291 
29 | 1 | 290 
30 | 1 | 289 
31 | 1 | 289 
32 | 1 | 290 
33 | 1 | 290 
34 | 1 | 289 
35 | 2 | 290 291 
36 | 1 | 290 
37 | 1 | 289 
38 | 1 | 288 
39 | 1 | 291 
40 | 1 | 288 
41 | 2 | 290 288 
42 | 2 | 289 290 
43 | 1 | 288 
44 | 1 | 290 
45 | 1 | 290 
46 | 1 | 290 
47 | 2 | 289 288 
48 | 1 | 289 
49 | 1 | 291 
50 | 1 | 289 
51 | 1 | 290 
52 | 1 | 289 
53 | 1 | 289 
54 | 3 | 290 291 288 
55 | 2 | 289 291 
56 | 1 | 291 
57 | 1 | 291 
58 | 2 | 288 290 
59 | 1 | 288 
60 | 2 | 289 291 
61 | 1 | 291 
62 | 1 | 291 
63 | 1 | 291 
64 | 1 | 291 
65 | 1 | 289 
66 | 2 | 289 288 
67 | 2 | 290 288 
68 | 1 | 288 
69 | 2 | 289 290 
70 | 1 | 289 
71 | 1 | 288 
72 | 1 | 291 
73 | 1 | 290 
74 | 1 | 289 
75 | 1 | 290 
76 | 1 | 288 
77 | 1 | 290 
78 | 1 | 289 
79 | 1 | 290 
80 | 1 | 290 
81 | 1 | 291 
82 | 1 | 291 
83 | 1 | 290 
84 | 1 | 289 
85 | 1 | 288 
86 | 1 | 290 
87 | 1 | 290 
88 | 1 | 289 
89 | 1 | 288 
90 | 1 | 290 
91 | 1 | 289 
92 | 1 | 290 
93 | 2 | 291 289 
94 | 3 | 291 290 288 
