0 | 1 | 102 
1 | 2 | 101 100 
2 | 2 | 102 101 
3 | 1 | 101 
4 | 1 | 100 
5 | 1 | 100 
6 | 1 | 102 
7 | 2 | 100 102 
8 | 1 | 102 
9 | 1 | 102 
10 | 1 | 102 
11 | 1 | 101 
12 | 2 | 100 101 
13 | 1 | 100 
14 | 2 | 100 101 
15 | 1 | 100 
16 | 1 | 100 
17 | 2 | 100 102 
18 | 1 | 102 
19 | 1 | 102 
20 | 1 | 101 
21 | 1 | 101 
22 | 1 | 101 
23 | 1 | 101 
24 | 1 | 101 
25 | 1 | 101 
26 | 1 | 102 
27 | 2 | 102 101 
28 | 2 | 101 102 
29 | 1 | 102 
30 | 1 | 102 
31 | 1 | 102 
32 | 1 | 102 
33 | 2 | 102 101 
34 | 1 | 102 
35 | 2 | 102 100 
36 | 1 | 100 
37 | 1 | 100 
38 | 1 | 101 
39 | 1 | 101 
40 | 1 | 101 
41 | 1 | 100 
42 | 1 | 100 
43 | 1 | 100 
44 | 1 | 100 
45 | 2 | 100 102 
46 | 2 | 102 100 
47 | 1 | 102 
48 | 1 | 102 
49 | 1 | 102 
50 | 1 | 102 
51 | 1 | 102 
52 | 3 | 101 102 100 
53 | 1 | 101 
54 | 1 | 101 
55 | 1 | 101 
56 | 2 | 100 101 
57 | 1 | 101 
58 | 1 | 100 
59 | 1 | 100 
60 | 1 | 100 
61 | 1 | 102 
62 | 1 | 102 
63 | 1 | 102 
64 | 1 | 102 
65 | 1 | 102 
66 | 1 | 101 
67 | 2 | 101 102 
68 | 1 | 102 
69 | 1 | 102 
70 | 1 | 102 
71 | 1 | 101 
72 | 1 | 101 
73 | 1 | 101 
74 | 1 | 101 
75 | 2 | 102 101 
76 | 2 | 102 101 
77 | 2 | 102 101 
78 | 2 | 102 101 
79 | 1 | 101 
80 | 1 | 102 
81 | 2 | 102 100 
82 | 1 | 100 
83 | 1 | 100 
84 | 1 | 100 
85 | 1 | 100 
86 | 1 | 100 
87 | 1 | 102 
88 | 3 | 100 102 101 
89 | 1 | 102 
90 | 1 | 100 
91 | 1 | 100 
92 | 1 | 100 
93 | 1 | 100 
94 | 1 | 100 
95 | 1 | 100 
96 | 1 | 100 
97 | 1 | 100 
98 | 1 | 100 
99 | 1 | 100 
100 | 1 | 100 
101 | 1 | 101 
102 | 1 | 102 
0.82
