0 | 1 | 80 
1 | 1 | 80 
2 | 1 | 80 
3 | 1 | 80 
4 | 1 | 80 
5 | 1 | 80 
6 | 1 | 80 
7 | 1 | 80 
8 | 1 | 80 
9 | 1 | 80 
10 | 1 | 80 
11 | 1 | 80 
12 | 1 | 80 
13 | 1 | 80 
14 | 1 | 80 
15 | 1 | 80 
16 | 1 | 80 
17 | 1 | 80 
18 | 1 | 80 
19 | 1 | 80 
20 | 1 | 80 
21 | 1 | 80 
22 | 1 | 80 
23 | 1 | 80 
24 | 1 | 80 
25 | 1 | 80 
26 | 1 | 80 
27 | 1 | 80 
28 | 1 | 80 
29 | 2 | 80 81 
30 | 1 | 80 
31 | 2 | 80 81 
32 | 1 | 80 
33 | 1 | 80 
34 | 1 | 80 
35 | 1 | 80 
36 | 1 | 80 
37 | 2 | 80 81 
38 | 2 | 80 81 
39 | 2 | 80 81 
40 | 1 | 81 
41 | 1 | 81 
42 | 1 | 81 
43 | 1 | 81 
44 | 1 | 81 
45 | 1 | 81 
46 | 1 | 81 
47 | 1 | 81 
48 | 1 | 81 
49 | 1 | 81 
50 | 1 | 81 
51 | 1 | 81 
52 | 1 | 81 
53 | 1 | 81 
54 | 1 | 81 
55 | 1 | 81 
56 | 1 | 81 
57 | 1 | 81 
58 | 1 | 81 
59 | 1 | 81 
60 | 1 | 81 
61 | 1 | 81 
62 | 1 | 81 
63 | 1 | 81 
64 | 2 | 81 80 
65 | 1 | 81 
66 | 2 | 81 80 
67 | 1 | 81 
68 | 1 | 81 
69 | 1 | 81 
70 | 1 | 81 
71 | 1 | 81 
72 | 2 | 81 80 
73 | 2 | 81 80 
74 | 2 | 81 80 
75 | 1 | 81 
76 | 1 | 81 
77 | 1 | 81 
78 | 1 | 81 
79 | 1 | 81 
80 | 1 | 80 
81 | 1 | 81 
0.9
