0 | 1 | 195 
1 | 2 | 193 192 
2 | 1 | 193 
3 | 1 | 195 
4 | 2 | 192 193 
5 | 1 | 195 
6 | 1 | 193 
7 | 1 | 195 
8 | 1 | 192 
9 | 1 | 194 
10 | 1 | 193 
11 | 1 | 192 
12 | 1 | 192 
13 | 3 | 194 193 192 
14 | 2 | 192 195 
15 | 1 | 194 
16 | 1 | 195 
17 | 1 | 192 
18 | 2 | 194 193 
19 | 2 | 195 194 
20 | 1 | 192 
21 | 2 | 194 192 
22 | 1 | 195 
23 | 1 | 194 
24 | 1 | 193 
25 | 1 | 195 
26 | 2 | 194 192 
27 | 1 | 195 
28 | 1 | 195 
29 | 2 | 193 192 
30 | 1 | 195 
31 | 1 | 192 
32 | 3 | 195 192 194 
33 | 1 | 194 
34 | 2 | 192 193 
35 | 1 | 194 
36 | 1 | 195 
37 | 1 | 193 
38 | 1 | 194 
39 | 2 | 195 194 
40 | 1 | 195 
41 | 2 | 192 195 
42 | 1 | 195 
43 | 1 | 195 
44 | 1 | 195 
45 | 2 | 193 192 
46 | 1 | 194 
47 | 1 | 195 
48 | 1 | 195 
49 | 1 | 192 
50 | 1 | 195 
51 | 1 | 194 
52 | 1 | 194 
53 | 1 | 195 
54 | 1 | 194 
55 | 2 | 192 195 
56 | 1 | 193 
57 | 1 | 193 
58 | 2 | 193 194 
59 | 2 | 193 192 
60 | 1 | 195 
61 | 1 | 194 
62 | 1 | 195 
63 | 1 | 194 
64 | 1 | 192 
65 | 2 | 194 192 
66 | 2 | 192 195 
67 | 1 | 192 
68 | 2 | 194 192 
69 | 3 | 192 193 194 
70 | 1 | 192 
71 | 1 | 193 
72 | 1 | 193 
73 | 1 | 193 
74 | 2 | 195 192 
75 | 2 | 192 193 
76 | 1 | 194 
77 | 1 | 195 
78 | 1 | 193 
79 | 3 | 192 193 194 
80 | 1 | 193 
81 | 1 | 192 
82 | 1 | 195 
83 | 1 | 195 
84 | 2 | 194 195 
85 | 1 | 195 
86 | 1 | 195 
87 | 1 | 195 
88 | 1 | 192 
89 | 1 | 195 
90 | 1 | 194 
91 | 1 | 195 
92 | 1 | 194 
93 | 1 | 195 
94 | 2 | 192 193 
95 | 1 | 195 
96 | 2 | 193 194 
97 | 1 | 194 
98 | 3 | 195 192 194 
99 | 1 | 195 
100 | 1 | 195 
101 | 1 | 195 
102 | 1 | 195 
103 | 1 | 192 
104 | 2 | 195 194 
105 | 2 | 194 192 
106 | 1 | 193 
107 | 1 | 193 
108 | 2 | 194 193 
109 | 1 | 193 
110 | 1 | 193 
111 | 1 | 195 
112 | 2 | 194 192 
113 | 1 | 195 
114 | 2 | 192 194 
115 | 1 | 193 
116 | 1 | 192 
117 | 2 | 195 193 
118 | 1 | 195 
119 | 1 | 195 
120 | 1 | 192 
121 | 1 | 193 
122 | 1 | 193 
123 | 1 | 195 
124 | 1 | 193 
125 | 2 | 195 192 
126 | 2 | 194 195 
127 | 1 | 193 
128 | 2 | 193 194 
129 | 1 | 194 
130 | 3 | 192 193 194 
131 | 3 | 194 193 195 
132 | 1 | 193 
133 | 1 | 194 
134 | 1 | 194 
135 | 1 | 195 
136 | 1 | 193 
137 | 2 | 192 194 
138 | 1 | 194 
139 | 1 | 195 
140 | 2 | 192 195 
141 | 1 | 193 
142 | 1 | 195 
143 | 1 | 195 
144 | 1 | 193 
145 | 1 | 195 
146 | 2 | 195 194 
147 | 1 | 192 
148 | 1 | 193 
149 | 1 | 193 
150 | 1 | 195 
151 | 1 | 192 
152 | 2 | 195 192 
153 | 1 | 192 
154 | 3 | 193 192 194 
155 | 1 | 195 
156 | 1 | 193 
157 | 1 | 195 
158 | 1 | 194 
159 | 1 | 194 
160 | 1 | 192 
161 | 1 | 194 
162 | 1 | 195 
163 | 1 | 195 
164 | 1 | 192 
165 | 1 | 195 
166 | 2 | 194 193 
167 | 3 | 194 195 192 
168 | 1 | 195 
169 | 1 | 195 
170 | 3 | 195 192 194 
171 | 2 | 193 195 
172 | 1 | 193 
173 | 1 | 192 
174 | 1 | 195 
175 | 3 | 192 193 194 
176 | 1 | 192 
177 | 1 | 193 
178 | 1 | 195 
179 | 1 | 192 
180 | 1 | 192 
181 | 1 | 195 
182 | 1 | 193 
183 | 1 | 195 
184 | 1 | 195 
185 | 1 | 194 
186 | 3 | 194 192 195 
187 | 1 | 193 
188 | 2 | 192 195 
189 | 1 | 194 
190 | 1 | 195 
191 | 2 | 192 193 
192 | 1 | 192 
193 | 1 | 193 
194 | 1 | 194 
195 | 1 | 195 
0.75
