0 | 1 | 240 
1 | 2 | 243 242 
2 | 1 | 242 
3 | 1 | 240 
4 | 1 | 242 
5 | 1 | 242 
6 | 2 | 243 241 
7 | 2 | 242 240 
8 | 1 | 242 
9 | 1 | 242 
10 | 1 | 240 
11 | 1 | 242 
12 | 1 | 242 
13 | 2 | 243 241 
14 | 1 | 240 
15 | 1 | 240 
16 | 1 | 243 
17 | 1 | 243 
18 | 1 | 240 
19 | 1 | 240 
20 | 1 | 240 
21 | 2 | 240 243 
22 | 1 | 243 
23 | 1 | 242 
24 | 2 | 242 243 
25 | 1 | 243 
26 | 1 | 243 
27 | 3 | 242 240 241 
28 | 1 | 240 
29 | 1 | 241 
30 | 1 | 242 
31 | 1 | 242 
32 | 1 | 240 
33 | 1 | 243 
34 | 4 | 241 240 242 243 
35 | 1 | 243 
36 | 2 | 242 241 
37 | 1 | 242 
38 | 1 | 240 
39 | 1 | 243 
40 | 1 | 242 
41 | 1 | 242 
42 | 1 | 243 
43 | 1 | 240 
44 | 2 | 242 240 
45 | 1 | 243 
46 | 2 | 243 242 
47 | 1 | 240 
48 | 3 | 241 243 242 
49 | 1 | 243 
50 | 1 | 240 
51 | 1 | 243 
52 | 1 | 242 
53 | 1 | 243 
54 | 1 | 240 
55 | 2 | 243 241 
56 | 1 | 240 
57 | 1 | 243 
58 | 3 | 241 243 240 
59 | 1 | 240 
60 | 3 | 240 243 241 
61 | 2 | 242 241 
62 | 1 | 243 
63 | 1 | 241 
64 | 1 | 243 
65 | 1 | 242 
66 | 1 | 243 
67 | 2 | 243 242 
68 | 1 | 241 
69 | 1 | 243 
70 | 1 | 243 
71 | 1 | 243 
72 | 1 | 242 
73 | 1 | 242 
74 | 1 | 240 
75 | 2 | 243 242 
76 | 1 | 241 
77 | 1 | 240 
78 | 1 | 241 
79 | 1 | 240 
80 | 1 | 240 
81 | 2 | 242 240 
82 | 3 | 242 240 241 
83 | 1 | 240 
84 | 1 | 241 
85 | 2 | 243 240 
86 | 3 | 241 242 243 
87 | 1 | 243 
88 | 1 | 242 
89 | 2 | 240 243 
90 | 1 | 240 
91 | 1 | 243 
92 | 1 | 242 
93 | 1 | 240 
94 | 2 | 243 242 
95 | 1 | 240 
96 | 2 | 241 242 
97 | 1 | 243 
98 | 1 | 243 
99 | 1 | 241 
100 | 4 | 241 240 242 243 
101 | 1 | 240 
102 | 1 | 242 
103 | 1 | 240 
104 | 1 | 241 
105 | 1 | 241 
106 | 1 | 242 
107 | 1 | 242 
108 | 1 | 243 
109 | 1 | 243 
110 | 1 | 242 
111 | 1 | 242 
112 | 3 | 241 242 243 
113 | 1 | 240 
114 | 3 | 243 240 241 
115 | 3 | 242 240 243 
116 | 1 | 240 
117 | 1 | 242 
118 | 1 | 243 
119 | 1 | 242 
120 | 1 | 241 
121 | 1 | 243 
122 | 1 | 243 
123 | 1 | 240 
124 | 3 | 240 243 241 
125 | 2 | 242 240 
126 | 1 | 243 
127 | 3 | 241 243 242 
128 | 1 | 240 
129 | 2 | 243 242 
130 | 1 | 240 
131 | 1 | 241 
132 | 1 | 240 
133 | 2 | 243 242 
134 | 3 | 240 242 241 
135 | 2 | 241 242 
136 | 1 | 241 
137 | 1 | 242 
138 | 2 | 242 241 
139 | 2 | 242 241 
140 | 2 | 241 243 
141 | 1 | 240 
142 | 1 | 243 
143 | 1 | 243 
144 | 1 | 242 
145 | 1 | 242 
146 | 2 | 243 242 
147 | 4 | 241 243 240 242 
148 | 1 | 240 
149 | 1 | 240 
150 | 2 | 240 241 
151 | 1 | 242 
152 | 1 | 243 
153 | 1 | 240 
154 | 1 | 243 
155 | 1 | 242 
156 | 1 | 240 
157 | 1 | 240 
158 | 2 | 243 240 
159 | 1 | 240 
160 | 1 | 240 
161 | 1 | 241 
162 | 1 | 243 
163 | 1 | 243 
164 | 2 | 243 241 
165 | 1 | 242 
166 | 1 | 242 
167 | 1 | 240 
168 | 2 | 242 243 
169 | 1 | 242 
170 | 1 | 242 
171 | 2 | 242 240 
172 | 1 | 243 
173 | 3 | 241 243 242 
174 | 1 | 242 
175 | 1 | 243 
176 | 1 | 240 
177 | 1 | 243 
178 | 1 | 243 
179 | 1 | 240 
180 | 1 | 242 
181 | 1 | 241 
182 | 4 | 240 241 243 242 
183 | 1 | 240 
184 | 1 | 242 
185 | 1 | 242 
186 | 1 | 240 
187 | 4 | 241 240 243 242 
188 | 1 | 240 
189 | 1 | 242 
190 | 1 | 242 
191 | 1 | 242 
192 | 1 | 240 
193 | 1 | 240 
194 | 2 | 242 240 
195 | 1 | 243 
196 | 1 | 240 
197 | 1 | 241 
198 | 2 | 242 240 
199 | 1 | 240 
200 | 1 | 243 
201 | 1 | 241 
202 | 1 | 240 
203 | 1 | 243 
204 | 1 | 242 
205 | 1 | 242 
206 | 1 | 241 
207 | 3 | 241 243 242 
208 | 2 | 240 243 
209 | 1 | 243 
210 | 1 | 240 
211 | 1 | 241 
212 | 1 | 241 
213 | 3 | 240 243 241 
214 | 1 | 243 
