0 | 2 | 102 100 
1 | 2 | 101 100 
2 | 2 | 102 101 
3 | 2 | 101 102 
4 | 2 | 100 101 
5 | 2 | 100 102 
6 | 2 | 102 101 
7 | 2 | 100 102 
8 | 2 | 102 100 
9 | 1 | 102 
10 | 1 | 102 
11 | 1 | 101 
12 | 2 | 100 101 
13 | 1 | 100 
14 | 2 | 100 101 
15 | 2 | 100 102 
16 | 2 | 100 101 
17 | 2 | 100 102 
18 | 2 | 102 101 
19 | 1 | 102 
20 | 2 | 101 102 
21 | 1 | 101 
22 | 1 | 101 
23 | 1 | 101 
24 | 1 | 101 
25 | 2 | 101 100 
26 | 2 | 102 100 
27 | 2 | 102 101 
28 | 2 | 101 102 
29 | 1 | 102 
30 | 2 | 102 101 
31 | 1 | 102 
32 | 1 | 102 
33 | 2 | 102 101 
34 | 1 | 102 
35 | 2 | 102 100 
36 | 2 | 100 102 
37 | 1 | 100 
38 | 1 | 101 
39 | 2 | 101 102 
40 | 1 | 101 
41 | 1 | 100 
42 | 1 | 100 
43 | 1 | 100 
44 | 2 | 100 101 
45 | 2 | 100 102 
46 | 2 | 102 100 
47 | 1 | 102 
48 | 1 | 102 
49 | 1 | 102 
50 | 2 | 102 100 
51 | 2 | 102 101 
52 | 3 | 101 102 100 
53 | 2 | 101 100 
54 | 1 | 101 
55 | 1 | 101 
56 | 2 | 100 101 
57 | 2 | 101 102 
58 | 2 | 100 102 
59 | 2 | 100 101 
60 | 2 | 100 102 
61 | 2 | 102 101 
62 | 1 | 102 
63 | 1 | 102 
64 | 1 | 102 
65 | 1 | 102 
66 | 1 | 101 
67 | 2 | 101 102 
68 | 2 | 102 100 
69 | 2 | 102 100 
70 | 1 | 102 
71 | 2 | 101 102 
72 | 2 | 101 102 
73 | 2 | 101 102 
74 | 1 | 101 
75 | 2 | 102 101 
76 | 2 | 102 101 
77 | 2 | 102 101 
78 | 2 | 102 101 
79 | 1 | 101 
80 | 1 | 102 
81 | 2 | 102 100 
82 | 1 | 100 
83 | 2 | 100 101 
84 | 2 | 100 102 
85 | 2 | 100 102 
86 | 1 | 100 
87 | 2 | 102 101 
88 | 3 | 100 102 101 
89 | 1 | 102 
90 | 1 | 100 
91 | 2 | 100 102 
92 | 2 | 100 102 
93 | 2 | 100 102 
94 | 2 | 100 102 
95 | 2 | 100 102 
96 | 2 | 100 102 
97 | 2 | 100 102 
98 | 2 | 100 102 
99 | 2 | 100 102 
100 | 2 | 100 102 
101 | 2 | 101 102 
102 | 2 | 102 100 
0.37
